pokedex_number,name,generation,status,species,type_1,type_2,height_m,weight_kg,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,growth_rate,egg_type_1,egg_type_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,url,id
54,Psyduck,1,Normal,Duck Pokémon,Water,,0.8,19.6,320.0,50.0,52.0,48.0,65.0,50.0,55.0,190.0,Medium Fast,Field,Water 1,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/psyduck.png,71
55,Golduck,1,Normal,Duck Pokémon,Water,,1.7,76.6,500.0,80.0,82.0,78.0,95.0,80.0,85.0,75.0,Medium Fast,Field,Water 1,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/golduck.png,72
56,Mankey,1,Normal,Pig Monkey Pokémon,Fighting,,0.5,28.0,305.0,40.0,80.0,35.0,35.0,45.0,70.0,190.0,Medium Fast,Field,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/mankey.png,73
57,Primeape,1,Normal,Pig Monkey Pokémon,Fighting,,1.0,32.0,455.0,65.0,105.0,60.0,60.0,70.0,95.0,75.0,Medium Fast,Field,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/primeape.png,74
58,Growlithe,1,Normal,Puppy Pokémon,Fire,,0.7,19.0,350.0,55.0,70.0,45.0,70.0,50.0,60.0,190.0,Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/growlithe.png,75
59,Arcanine,1,Normal,Legendary Pokémon,Fire,,1.9,155.0,555.0,90.0,110.0,80.0,100.0,80.0,95.0,75.0,Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/arcanine.png,76
60,Poliwag,1,Normal,Tadpole Pokémon,Water,,0.6,12.4,300.0,40.0,50.0,40.0,40.0,40.0,90.0,255.0,Medium Slow,Water 1,,20.0,1.0,0.5,0.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/poliwag.png,77
61,Poliwhirl,1,Normal,Tadpole Pokémon,Water,,1.0,20.0,385.0,65.0,65.0,65.0,50.0,50.0,90.0,120.0,Medium Slow,Water 1,,20.0,1.0,0.5,0.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/poliwhirl.png,78
62,Poliwrath,1,Normal,Tadpole Pokémon,Water,Fighting,1.3,54.0,510.0,90.0,95.0,95.0,70.0,90.0,70.0,45.0,Medium Slow,Water 1,,20.0,1.0,0.5,0.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,https://img.pokemondb.net/sprites/bank/normal/poliwrath.png,79
63,Abra,1,Normal,Psi Pokémon,Psychic,,0.9,19.5,310.0,25.0,20.0,15.0,105.0,55.0,90.0,200.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/abra.png,80
64,Kadabra,1,Normal,Psi Pokémon,Psychic,,1.3,56.5,400.0,40.0,35.0,30.0,120.0,70.0,105.0,100.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/kadabra.png,81
65,Alakazam,1,Normal,Psi Pokémon,Psychic,,1.5,48.0,500.0,55.0,50.0,45.0,135.0,95.0,120.0,50.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/alakazam.png,82
65,Mega Alakazam,1,Normal,Psi Pokémon,Psychic,,1.2,48.0,600.0,55.0,50.0,65.0,175.0,105.0,150.0,50.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://www.serebii.net/xy/pokemon/065-m.png,83
66,Machop,1,Normal,Superpower Pokémon,Fighting,,0.8,19.5,305.0,70.0,80.0,50.0,35.0,35.0,35.0,180.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/machop.png,84
67,Machoke,1,Normal,Superpower Pokémon,Fighting,,1.5,70.5,405.0,80.0,100.0,70.0,50.0,60.0,45.0,90.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/machoke.png,85
68,Machamp,1,Normal,Superpower Pokémon,Fighting,,1.6,130.0,505.0,90.0,130.0,80.0,65.0,85.0,55.0,45.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/machamp.png,86
69,Bellsprout,1,Normal,Flower Pokémon,Grass,Poison,0.7,4.0,300.0,50.0,75.0,35.0,70.0,30.0,40.0,255.0,Medium Slow,Grass,,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/bellsprout.png,87
70,Weepinbell,1,Normal,Flycatcher Pokémon,Grass,Poison,1.0,6.4,390.0,65.0,90.0,50.0,85.0,45.0,55.0,120.0,Medium Slow,Grass,,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/weepinbell.png,88
71,Victreebel,1,Normal,Flycatcher Pokémon,Grass,Poison,1.7,15.5,490.0,80.0,105.0,65.0,100.0,70.0,70.0,45.0,Medium Slow,Grass,,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/victreebel.png,89
72,Tentacool,1,Normal,Jellyfish Pokémon,Water,Poison,0.9,45.5,335.0,40.0,40.0,35.0,50.0,100.0,70.0,190.0,Slow,Water 3,,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/tentacool.png,90
73,Tentacruel,1,Normal,Jellyfish Pokémon,Water,Poison,1.6,55.0,515.0,80.0,70.0,65.0,80.0,120.0,100.0,60.0,Slow,Water 3,,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/tentacruel.png,91
74,Geodude,1,Normal,Rock Pokémon,Rock,Ground,0.4,20.0,300.0,40.0,80.0,100.0,30.0,30.0,20.0,255.0,Medium Slow,Mineral,,15.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/geodude.png,92
74,Alolan Geodude,7,Normal,Rock Pokémon,Rock,Electric,0.4,20.3,300.0,40.0,80.0,100.0,30.0,30.0,20.0,255.0,Medium Slow,Mineral,,15.0,0.5,0.5,2.0,0.5,2.0,1.0,2.0,0.5,4.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/074-a.png,93
75,Graveler,1,Normal,Rock Pokémon,Rock,Ground,1.0,105.0,390.0,55.0,95.0,115.0,45.0,45.0,35.0,120.0,Medium Slow,Mineral,,15.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/graveler.png,94
75,Alolan Graveler,7,Normal,Rock Pokémon,Rock,Electric,1.0,110.0,390.0,55.0,95.0,115.0,45.0,45.0,35.0,120.0,Medium Slow,Mineral,,15.0,0.5,0.5,2.0,0.5,2.0,1.0,2.0,0.5,4.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/075-a.png,95
76,Golem,1,Normal,Megaton Pokémon,Rock,Ground,1.4,300.0,495.0,80.0,120.0,130.0,55.0,65.0,45.0,45.0,Medium Slow,Mineral,,15.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/golem.png,96
76,Alolan Golem,7,Normal,Megaton Pokémon,Rock,Electric,1.7,316.0,495.0,80.0,120.0,130.0,55.0,65.0,45.0,45.0,Medium Slow,Mineral,,15.0,0.5,0.5,2.0,0.5,2.0,1.0,2.0,0.5,4.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/076-a.png,97
77,Ponyta,1,Normal,Fire Horse Pokémon,Fire,,1.0,30.0,410.0,50.0,85.0,55.0,65.0,65.0,90.0,190.0,Medium Fast,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/ponyta.png,98
77,Galarian Ponyta,8,Normal,Unique Horn Pokémon,Psychic,,0.8,24.0,410.0,50.0,85.0,55.0,65.0,65.0,90.0,190.0,Medium Fast,Field,,20.0,1.0,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://www.serebii.net/swordshield/pokemon/077-g.png,99
78,Rapidash,1,Normal,Fire Horse Pokémon,Fire,,1.7,95.0,500.0,65.0,100.0,70.0,80.0,80.0,105.0,60.0,Medium Fast,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/rapidash.png,100
78,Galarian Rapidash,8,Normal,Unique Horn Pokémon,Psychic,Fairy,1.7,80.0,500.0,65.0,100.0,70.0,80.0,80.0,105.0,60.0,Medium Fast,Field,,20.0,1.0,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://www.serebii.net/swordshield/pokemon/078-g.png,101
79,Slowpoke,1,Normal,Dopey Pokémon,Water,Psychic,1.2,36.0,315.0,90.0,65.0,65.0,40.0,40.0,15.0,190.0,Medium Fast,Monster,Water 1,20.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/slowpoke.png,102
80,Slowbro,1,Normal,Hermit Crab Pokémon,Water,Psychic,1.6,78.5,490.0,95.0,75.0,110.0,100.0,80.0,30.0,75.0,Medium Fast,Monster,Water 1,20.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/slowbro.png,103
80,Mega Slowbro,1,Normal,Hermit Crab Pokémon,Water,Psychic,2.0,120.0,590.0,95.0,75.0,180.0,130.0,80.0,30.0,75.0,Medium Fast,Monster,Water 1,20.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,https://www.serebii.net/sunmoon/pokemon/080-m.png,104
81,Magnemite,1,Normal,Magnet Pokémon,Electric,Steel,0.3,6.0,325.0,25.0,35.0,70.0,95.0,55.0,45.0,190.0,Medium Fast,Mineral,,20.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,https://img.pokemondb.net/sprites/bank/normal/magnemite.png,105
82,Magneton,1,Normal,Magnet Pokémon,Electric,Steel,1.0,60.0,465.0,50.0,60.0,95.0,120.0,70.0,70.0,60.0,Medium Fast,Mineral,,20.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,https://img.pokemondb.net/sprites/bank/normal/magneton.png,106
83,Farfetch'd,1,Normal,Wild Duck Pokémon,Normal,Flying,0.8,15.0,377.0,52.0,90.0,55.0,58.0,62.0,60.0,45.0,Medium Fast,Field,Flying,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/farfetchd.png,107
83,Galarian Farfetch'd,8,Normal,Wild Duck Pokémon,Fighting,,0.8,42.0,377.0,52.0,95.0,55.0,58.0,62.0,55.0,45.0,Medium Fast,Field,Flying,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://www.serebii.net/swordshield/pokemon/083-g.png,108
84,Doduo,1,Normal,Twin Bird Pokémon,Normal,Flying,1.4,39.2,310.0,35.0,85.0,45.0,35.0,35.0,75.0,190.0,Medium Fast,Flying,,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/doduo.png,109
85,Dodrio,1,Normal,Triple Bird Pokémon,Normal,Flying,1.8,85.2,470.0,60.0,110.0,70.0,60.0,60.0,110.0,45.0,Medium Fast,Flying,,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/dodrio.png,110
86,Seel,1,Normal,Sea Lion Pokémon,Water,,1.1,90.0,325.0,65.0,45.0,55.0,45.0,70.0,45.0,190.0,Medium Fast,Field,Water 1,20.0,1.0,0.25,0.5,2.0,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/seel.png,111
87,Dewgong,1,Normal,Sea Lion Pokémon,Water,Ice,1.7,120.0,475.0,90.0,70.0,80.0,70.0,95.0,70.0,75.0,Medium Fast,Field,Water 1,20.0,1.0,0.5,0.5,2.0,2.0,0.125,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/dewgong.png,112
88,Grimer,1,Normal,Sludge Pokémon,Poison,,0.9,30.0,325.0,80.0,80.0,50.0,40.0,50.0,25.0,190.0,Medium Fast,Amorphous,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/grimer.png,113
88,Alolan Grimer,7,Normal,Sludge Pokémon,Poison,Dark,0.7,42.0,325.0,80.0,80.0,50.0,40.0,50.0,25.0,190.0,Medium Fast,Amorphous,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/088-a.png,114
89,Muk,1,Normal,Sludge Pokémon,Poison,,1.2,30.0,500.0,105.0,105.0,75.0,65.0,100.0,50.0,75.0,Medium Fast,Amorphous,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/muk.png,115
89,Alolan Muk,7,Normal,Sludge Pokémon,Poison,Dark,1.0,52.0,500.0,105.0,105.0,75.0,65.0,100.0,50.0,75.0,Medium Fast,Amorphous,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/089-a.png,116
90,Shellder,1,Normal,Bivalve Pokémon,Water,,0.3,4.0,305.0,30.0,65.0,100.0,45.0,25.0,40.0,190.0,Slow,Water 3,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/shellder.png,117
91,Cloyster,1,Normal,Bivalve Pokémon,Water,Ice,1.5,132.5,525.0,50.0,95.0,180.0,85.0,45.0,70.0,60.0,Slow,Water 3,,20.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/cloyster.png,118
92,Gastly,1,Normal,Gas Pokémon,Ghost,Poison,1.3,0.1,310.0,30.0,35.0,30.0,100.0,35.0,80.0,190.0,Medium Slow,Amorphous,,20.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,0.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/gastly.png,119
93,Haunter,1,Normal,Gas Pokémon,Ghost,Poison,1.6,0.1,405.0,45.0,50.0,45.0,115.0,55.0,95.0,90.0,Medium Slow,Amorphous,,20.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,0.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/haunter.png,120
94,Gengar,1,Normal,Shadow Pokémon,Ghost,Poison,1.5,40.5,500.0,60.0,65.0,60.0,130.0,75.0,110.0,45.0,Medium Slow,Amorphous,,20.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,2.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/gengar.png,121
94,Mega Gengar,1,Normal,Shadow Pokémon,Ghost,Poison,1.4,40.5,600.0,60.0,65.0,80.0,170.0,95.0,130.0,45.0,Medium Slow,Amorphous,,20.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,2.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,https://www.serebii.net/xy/pokemon/094-m.png,122
95,Onix,1,Normal,Rock Snake Pokémon,Rock,Ground,8.8,210.0,385.0,35.0,45.0,160.0,30.0,45.0,70.0,45.0,Medium Fast,Mineral,,25.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/onix.png,123
96,Drowzee,1,Normal,Hypnosis Pokémon,Psychic,,1.0,32.4,328.0,60.0,48.0,45.0,43.0,90.0,42.0,190.0,Medium Fast,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/drowzee.png,124
97,Hypno,1,Normal,Hypnosis Pokémon,Psychic,,1.6,75.6,483.0,85.0,73.0,70.0,73.0,115.0,67.0,75.0,Medium Fast,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/hypno.png,125
98,Krabby,1,Normal,River Crab Pokémon,Water,,0.4,6.5,325.0,30.0,105.0,90.0,25.0,25.0,50.0,225.0,Medium Fast,Water 3,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/krabby.png,126
99,Kingler,1,Normal,Pincer Pokémon,Water,,1.3,60.0,475.0,55.0,130.0,115.0,50.0,50.0,75.0,60.0,Medium Fast,Water 3,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/kingler.png,127
100,Voltorb,1,Normal,Ball Pokémon,Electric,,0.5,10.4,330.0,40.0,30.0,50.0,55.0,55.0,100.0,190.0,Medium Fast,Mineral,,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/voltorb.png,128
101,Electrode,1,Normal,Ball Pokémon,Electric,,1.2,66.6,490.0,60.0,50.0,70.0,80.0,80.0,150.0,60.0,Medium Fast,Mineral,,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/electrode.png,129
102,Exeggcute,1,Normal,Egg Pokémon,Grass,Psychic,0.4,2.5,325.0,60.0,40.0,80.0,60.0,45.0,40.0,90.0,Slow,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/exeggcute.png,130
103,Exeggutor,1,Normal,Coconut Pokémon,Grass,Psychic,2.0,120.0,530.0,95.0,95.0,85.0,125.0,75.0,55.0,45.0,Slow,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/exeggutor.png,131
103,Alolan Exeggutor,7,Normal,Coconut Pokémon,Grass,Dragon,10.9,415.6,530.0,95.0,105.0,85.0,125.0,75.0,45.0,45.0,Slow,Grass,,20.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,https://www.serebii.net/sunmoon/pokemon/103-a.png,132
104,Cubone,1,Normal,Lonely Pokémon,Ground,,0.4,6.5,320.0,50.0,50.0,95.0,40.0,50.0,35.0,190.0,Medium Fast,Monster,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/cubone.png,133
105,Marowak,1,Normal,Bone Keeper Pokémon,Ground,,1.0,45.0,425.0,60.0,80.0,110.0,50.0,80.0,45.0,75.0,Medium Fast,Monster,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/marowak.png,134
105,Alolan Marowak,7,Normal,Bone Keeper Pokémon,Fire,Ghost,1.0,34.0,425.0,60.0,80.0,110.0,50.0,80.0,45.0,75.0,Medium Fast,Monster,,20.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,https://www.serebii.net/sunmoon/pokemon/105-a.png,135
106,Hitmonlee,1,Normal,Kicking Pokémon,Fighting,,1.5,49.8,455.0,50.0,120.0,53.0,35.0,110.0,87.0,45.0,Medium Fast,Human-Like,,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/hitmonlee.png,136
107,Hitmonchan,1,Normal,Punching Pokémon,Fighting,,1.4,50.2,455.0,50.0,105.0,79.0,35.0,110.0,76.0,45.0,Medium Fast,Human-Like,,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/hitmonchan.png,137
108,Lickitung,1,Normal,Licking Pokémon,Normal,,1.2,65.5,385.0,90.0,55.0,75.0,60.0,75.0,30.0,45.0,Medium Fast,Monster,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/lickitung.png,138
109,Koffing,1,Normal,Poison Gas Pokémon,Poison,,0.6,1.0,340.0,40.0,65.0,95.0,60.0,45.0,35.0,190.0,Medium Fast,Amorphous,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/koffing.png,139
110,Weezing,1,Normal,Poison Gas Pokémon,Poison,,1.2,9.5,490.0,65.0,90.0,120.0,85.0,70.0,60.0,60.0,Medium Fast,Amorphous,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/weezing.png,140
110,Galarian Weezing,8,Normal,Poison Gas Pokémon,Poison,Fairy,3.0,16.0,490.0,65.0,90.0,120.0,85.0,70.0,60.0,60.0,Medium Fast,Amorphous,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,https://www.serebii.net/swordshield/pokemon/110-g.png,141
111,Rhyhorn,1,Normal,Spikes Pokémon,Ground,Rock,1.0,115.0,345.0,80.0,85.0,95.0,30.0,30.0,25.0,120.0,Slow,Field,Monster,20.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/rhyhorn.png,142
